Id,Overall Qual,Year Built,Year Remod/Add,Exter Qual,Bsmt Qual,Bsmt Exposure,Heating QC,Full Bath,Kitchen Qual,TotRms AbvGrd,Fireplaces,Fireplace Qu,Garage Finish,Garage Cars,Yr Sold,Total Bsmt SF,1st Flr SF,Gr Liv Area,Garage Area,Mas Vnr Area Total Bsmt SF,Mas Vnr Area Garage Area,BsmtFin SF 1 Gr Liv Area,Total Bsmt SF^2,Total Bsmt SF 1st Flr SF,Total Bsmt SF Gr Liv Area,Total Bsmt SF Garage Area,1st Flr SF^2,1st Flr SF Gr Liv Area,1st Flr SF Garage Area,Gr Liv Area^2,Gr Liv Area Garage Area,Garage Area^2,MS Zoning_C (all),MS Zoning_FV,MS Zoning_I (all),MS Zoning_RH,MS Zoning_RL,MS Zoning_RM,Street_Pave,Land Contour_HLS,Land Contour_Low,Land Contour_Lvl,Neighborhood_Blueste,Neighborhood_BrDale,Neighborhood_BrkSide,Neighborhood_ClearCr,Neighborhood_CollgCr,Neighborhood_Crawfor,Neighborhood_Edwards,Neighborhood_Gilbert,Neighborhood_Greens,Neighborhood_GrnHill,Neighborhood_IDOTRR,Neighborhood_Landmrk,Neighborhood_MeadowV,Neighborhood_Mitchel,Neighborhood_NAmes,Neighborhood_NPkVill,Neighborhood_NWAmes,Neighborhood_NoRidge,Neighborhood_NridgHt,Neighborhood_OldTown,Neighborhood_SWISU,Neighborhood_Sawyer,Neighborhood_SawyerW,Neighborhood_Somerst,Neighborhood_StoneBr,Neighborhood_Timber,Neighborhood_Veenker,Condition 2_Feedr,Condition 2_Norm,Condition 2_PosA,Condition 2_PosN,Condition 2_RRAe,Condition 2_RRAn,Condition 2_RRNn,Roof Style_Gable,Roof Style_Gambrel,Roof Style_Hip,Roof Style_Mansard,Roof Style_Shed,Roof Matl_Membran,Roof Matl_Tar&Grv,Roof Matl_WdShake,Roof Matl_WdShngl,Mas Vnr Type_BrkFace,Mas Vnr Type_None,Mas Vnr Type_Stone,Foundation_CBlock,Foundation_PConc,Foundation_Slab,Foundation_Stone,Foundation_Wood,Heating_GasW,Heating_Grav,Heating_OthW,Heating_Wall,Central Air_Y,Garage Type_Attchd,Garage Type_Basment,Garage Type_BuiltIn,Garage Type_CarPort,Garage Type_Detchd,Garage Type_No Garage,SalePrice
2300,4,1982,2006,2,3,1,2,1,2,4,0,0,1,2.0,2007,845.0,845.0,845.0,360.0,0.0,0.0,477425.0,714025.0,714025.0,714025.0,304200.0,714025.0,714025.0,304200.0,714025.0,304200.0,129600.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,129500
731,7,1925,2007,3,3,1,3,2,4,5,0,0,1,2.0,2009,952.0,952.0,1548.0,672.0,0.0,0.0,0.0,906304.0,906304.0,1473696.0,639744.0,906304.0,1473696.0,639744.0,2396304.0,1040256.0,451584.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,205000
2230,6,1957,1975,3,3,1,2,3,2,9,2,3,2,2.0,2007,2035.0,2515.0,2515.0,484.0,0.0,0.0,3065785.0,4141225.0,5118025.0,5118025.0,984940.0,6325225.0,6325225.0,1217260.0,6325225.0,1217260.0,234256.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,200624
1688,8,2006,2007,3,5,2,4,2,3,7,1,4,2,3.0,2007,1694.0,1694.0,1694.0,856.0,511588.0,258512.0,0.0,2869636.0,2869636.0,2869636.0,1450064.0,2869636.0,2869636.0,1450064.0,2869636.0,1450064.0,732736.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,322400
880,8,2007,2007,3,4,3,4,2,3,7,1,4,2,3.0,2009,1578.0,1602.0,1602.0,810.0,284040.0,145800.0,2367756.0,2490084.0,2527956.0,2527956.0,1278180.0,2566404.0,2566404.0,1297620.0,2566404.0,1297620.0,656100.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,293200
1074,9,2005,2005,4,5,1,4,2,4,6,1,5,2,2.0,2008,1684.0,1684.0,1684.0,564.0,1037344.0,347424.0,47152.0,2835856.0,2835856.0,2835856.0,949776.0,2835856.0,2835856.0,949776.0,2835856.0,949776.0,318096.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,266000
771,6,1978,1978,2,3,1,3,2,2,7,1,3,2,2.0,2009,918.0,918.0,1683.0,440.0,84456.0,40480.0,380358.0,842724.0,842724.0,1544994.0,403920.0,842724.0,1544994.0,403920.0,2832489.0,740520.0,193600.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,172500
724,5,1890,1996,2,3,1,2,1,2,7,0,0,1,2.0,2009,1088.0,1188.0,1869.0,456.0,0.0,0.0,2033472.0,1183744.0,1292544.0,2033472.0,496128.0,1411344.0,2220372.0,541728.0,3493161.0,852264.0,207936.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,124900
730,6,1923,1950,2,3,1,2,1,3,6,1,4,1,1.0,2009,1022.0,1432.0,1432.0,216.0,0.0,0.0,0.0,1044484.0,1463504.0,1463504.0,220752.0,2050624.0,2050624.0,309312.0,2050624.0,309312.0,46656.0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,149000
273,7,2004,2004,3,4,3,4,2,3,6,0,0,2,2.0,2010,1414.0,1414.0,1414.0,494.0,138572.0,48412.0,33936.0,1999396.0,1999396.0,1999396.0,698516.0,1999396.0,1999396.0,698516.0,1999396.0,698516.0,244036.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,185500
2793,8,2002,2002,3,4,1,4,1,3,5,1,3,1,2.0,2006,1348.0,1358.0,1358.0,418.0,0.0,0.0,1184176.0,1817104.0,1830584.0,1830584.0,563464.0,1844164.0,1844164.0,567644.0,1844164.0,567644.0,174724.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,220000
1789,8,2007,2007,3,4,3,4,2,3,7,0,0,3,2.0,2007,1496.0,1496.0,1496.0,474.0,209440.0,66360.0,0.0,2238016.0,2238016.0,2238016.0,709104.0,2238016.0,2238016.0,709104.0,2238016.0,709104.0,224676.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,225000
1900,6,1950,1950,2,3,1,4,1,3,4,1,4,1,1.0,2007,932.0,932.0,932.0,306.0,0.0,0.0,0.0,868624.0,868624.0,868624.0,285192.0,868624.0,868624.0,285192.0,868624.0,285192.0,93636.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,124000
677,3,1950,1950,2,0,0,1,2,2,6,0,0,1,2.0,2009,0.0,1040.0,1040.0,400.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081600.0,1081600.0,416000.0,1081600.0,416000.0,160000.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,92900
747,5,1925,1950,2,3,1,2,1,2,5,0,0,1,5.0,2009,1072.0,1072.0,1072.0,1184.0,0.0,0.0,143648.0,1149184.0,1149184.0,1149184.0,1269248.0,1149184.0,1149184.0,1269248.0,1149184.0,1269248.0,1401856.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,126500
1038,4,1972,1972,2,3,1,2,1,2,5,0,0,1,2.0,2008,864.0,864.0,864.0,576.0,0.0,0.0,518400.0,746496.0,746496.0,746496.0,497664.0,746496.0,746496.0,497664.0,746496.0,497664.0,331776.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,111250
1763,8,2000,2000,3,4,1,4,2,3,8,1,3,3,3.0,2007,969.0,997.0,2285.0,648.0,69768.0,46656.0,0.0,938961.0,966093.0,2214165.0,627912.0,994009.0,2278145.0,646056.0,5221225.0,1480680.0,419904.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,248000
1283,5,1963,1963,2,3,1,4,1,2,6,0,0,1,1.0,2008,1117.0,1117.0,1117.0,264.0,0.0,0.0,0.0,1247689.0,1247689.0,1247689.0,294888.0,1247689.0,1247689.0,294888.0,1247689.0,294888.0,69696.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,136870
2803,6,2003,2003,3,4,3,4,1,3,4,0,0,3,2.0,2006,848.0,848.0,848.0,420.0,144160.0,71400.0,608016.0,719104.0,719104.0,719104.0,356160.0,719104.0,719104.0,356160.0,719104.0,356160.0,176400.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,133000
1927,5,1956,1956,2,3,1,2,1,2,6,0,0,1,1.0,2007,1048.0,1048.0,1048.0,286.0,125760.0,34320.0,614128.0,1098304.0,1098304.0,1098304.0,299728.0,1098304.0,1098304.0,299728.0,1098304.0,299728.0,81796.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,135000
1036,4,1969,1969,2,4,2,2,1,2,4,0,0,1,1.0,2008,936.0,936.0,936.0,288.0,67392.0,20736.0,235872.0,876096.0,876096.0,876096.0,269568.0,876096.0,876096.0,269568.0,876096.0,269568.0,82944.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,111900
1237,5,1962,1980,2,3,1,2,1,2,6,0,0,1,2.0,2008,931.0,1283.0,1283.0,506.0,0.0,0.0,646632.0,866761.0,1194473.0,1194473.0,471086.0,1646089.0,1646089.0,649198.0,1646089.0,649198.0,256036.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,140000
1375,4,1959,1959,2,0,0,2,2,2,7,1,4,3,2.0,2008,0.0,1120.0,1588.0,680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1254400.0,1778560.0,761600.0,2521744.0,1079840.0,462400.0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,134432
1643,10,2006,2007,4,5,4,4,2,4,8,1,4,3,3.0,2007,1742.0,2042.0,2042.0,724.0,435500.0,181000.0,2352384.0,3034564.0,3557164.0,3557164.0,1261208.0,4169764.0,4169764.0,1478408.0,4169764.0,1478408.0,524176.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,455000
2453,8,1994,1994,3,4,1,4,2,3,8,1,3,2,3.0,2006,1165.0,1203.0,2526.0,844.0,455515.0,330004.0,1869240.0,1357225.0,1401495.0,2942790.0,983260.0,1447209.0,3038778.0,1015332.0,6380676.0,2131944.0,712336.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,290000
2129,7,1999,1999,3,4,4,4,2,3,7,1,3,2,2.0,2007,988.0,988.0,1873.0,597.0,0.0,0.0,640566.0,976144.0,976144.0,1850524.0,589836.0,976144.0,1850524.0,589836.0,3508129.0,1118181.0,356409.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,235500
2640,6,1900,2004,2,3,1,4,1,3,7,0,0,1,2.0,2006,780.0,940.0,1416.0,400.0,0.0,0.0,539496.0,608400.0,733200.0,1104480.0,312000.0,883600.0,1331040.0,376000.0,2005056.0,566400.0,160000.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,156500
2437,6,2000,2000,2,4,1,4,2,2,7,1,3,2,2.0,2006,953.0,953.0,1664.0,460.0,0.0,0.0,0.0,908209.0,908209.0,1585792.0,438380.0,908209.0,1585792.0,438380.0,2768896.0,765440.0,211600.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,172400
1123,7,2007,2008,3,4,1,4,2,3,6,0,0,3,2.0,2008,1428.0,1428.0,1428.0,480.0,0.0,0.0,0.0,2039184.0,2039184.0,2039184.0,685440.0,2039184.0,2039184.0,685440.0,2039184.0,685440.0,230400.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,182000
2398,9,2005,2006,4,5,4,4,2,3,6,1,4,2,3.0,2006,1792.0,1792.0,1792.0,925.0,770560.0,397750.0,2207744.0,3211264.0,3211264.0,3211264.0,1657600.0,3211264.0,3211264.0,1657600.0,3211264.0,1657600.0,855625.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,372397
1420,6,1995,2002,3,4,1,4,2,3,9,1,3,3,2.0,2008,1077.0,1093.0,2814.0,614.0,204630.0,116660.0,2192106.0,1159929.0,1177161.0,3030678.0,661278.0,1194649.0,3075702.0,671102.0,7918596.0,1727796.0,376996.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,260000
2693,5,1919,1950,2,3,1,4,1,3,4,0,0,0,0.0,2006,610.0,819.0,819.0,0.0,0.0,0.0,0.0,372100.0,499590.0,499590.0,0.0,670761.0,670761.0,0.0,670761.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,72000
1370,3,1915,1950,1,3,1,4,2,2,8,0,0,0,0.0,2008,536.0,808.0,1344.0,0.0,0.0,0.0,0.0,287296.0,433088.0,720384.0,0.0,652864.0,1085952.0,0.0,1806336.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,82375
392,6,1972,1972,2,3,1,2,2,2,7,1,3,2,2.0,2009,689.0,1378.0,2119.0,583.0,229437.0,194139.0,0.0,474721.0,949442.0,1459991.0,401687.0,1898884.0,2919982.0,803374.0,4490161.0,1235377.0,339889.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,158000
1351,5,1948,2001,2,3,1,2,1,2,6,0,0,1,1.0,2008,672.0,1072.0,1285.0,240.0,0.0,0.0,431760.0,451584.0,720384.0,863520.0,161280.0,1149184.0,1377520.0,257280.0,1651225.0,308400.0,57600.0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,127000
246,7,1987,1987,3,4,4,4,1,3,4,2,3,2,2.0,2010,1433.0,1433.0,1433.0,528.0,253641.0,93456.0,2053489.0,2053489.0,2053489.0,2053489.0,756624.0,2053489.0,2053489.0,756624.0,2053489.0,756624.0,278784.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,270000
802,8,1983,2009,3,4,4,4,1,3,5,1,4,3,2.0,2009,1496.0,1496.0,2132.0,612.0,0.0,0.0,3072212.0,2238016.0,2238016.0,3189472.0,915552.0,2238016.0,3189472.0,915552.0,4545424.0,1304784.0,374544.0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,316600
1404,6,1959,2006,2,3,3,3,1,4,5,1,4,2,1.0,2008,1019.0,1357.0,1357.0,312.0,85596.0,26208.0,975683.0,1038361.0,1382783.0,1382783.0,317928.0,1841449.0,1841449.0,423384.0,1841449.0,423384.0,97344.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,177000
803,7,1990,1991,3,4,2,3,2,3,7,1,3,2,3.0,2009,2158.0,2196.0,2196.0,701.0,504972.0,164034.0,1065060.0,4656964.0,4738968.0,4738968.0,1512758.0,4822416.0,4822416.0,1539396.0,4822416.0,1539396.0,491401.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,271900
1595,5,1976,1976,2,4,2,2,1,2,4,1,4,3,1.0,2008,264.0,616.0,1304.0,336.0,0.0,0.0,0.0,69696.0,162624.0,344256.0,88704.0,379456.0,803264.0,206976.0,1700416.0,438144.0,112896.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,115000
1319,8,1872,1987,2,3,1,1,2,2,8,0,0,0,0.0,2008,684.0,938.0,2358.0,0.0,0.0,0.0,610722.0,467856.0,641592.0,1612872.0,0.0,879844.0,2211804.0,0.0,5560164.0,0.0,0.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,122000
2231,8,1986,1986,3,4,1,3,2,3,6,1,4,3,2.0,2007,279.0,2726.0,2726.0,691.0,0.0,0.0,0.0,77841.0,760554.0,760554.0,192789.0,7431076.0,7431076.0,1883666.0,7431076.0,1883666.0,477481.0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,315000
2162,7,2006,2006,3,4,3,4,2,3,8,0,0,2,2.0,2007,939.0,939.0,1797.0,639.0,0.0,0.0,0.0,881721.0,881721.0,1687383.0,600021.0,881721.0,1687383.0,600021.0,3229209.0,1148283.0,408321.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,213500
2622,5,1950,1950,2,0,0,2,1,2,5,0,0,1,2.0,2006,0.0,1040.0,1040.0,625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1081600.0,1081600.0,650000.0,1081600.0,650000.0,390625.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,109500
1300,5,1948,1950,2,3,1,4,1,2,5,0,0,1,1.0,2008,789.0,789.0,789.0,250.0,0.0,0.0,82056.0,622521.0,622521.0,622521.0,197250.0,622521.0,622521.0,197250.0,622521.0,197250.0,62500.0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,115000
2505,7,2004,2004,3,4,1,4,1,3,5,1,4,2,2.0,2006,1143.0,1143.0,1143.0,588.0,0.0,0.0,0.0,1306449.0,1306449.0,1306449.0,672084.0,1306449.0,1306449.0,672084.0,1306449.0,672084.0,345744.0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,176400
582,6,1968,1968,2,3,1,3,2,3,7,1,4,2,2.0,2009,1489.0,1489.0,1489.0,462.0,0.0,0.0,0.0,2217121.0,2217121.0,2217121.0,687918.0,2217121.0,2217121.0,687918.0,2217121.0,687918.0,213444.0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,185750
